Concentration,Concentration [ug/mL],Time_min,RFU_Interpolated
1.25 ug/mL,1.25,23.189999999999998,13719.837682742722
1.25 ug/mL,1.25,23.22,13719.837682742722
1.25 ug/mL,1.25,23.25,13719.837682742722
1.25 ug/mL,1.25,23.279999999999998,13719.837682742722
1.25 ug/mL,1.25,23.31,13719.837682742722
1.25 ug/mL,1.25,23.34,13719.837682742722
1.25 ug/mL,1.25,23.369999999999997,13719.837682742722
1.25 ug/mL,1.25,23.4,13719.837682742722
1.25 ug/mL,1.25,23.43,13719.837682742722
1.25 ug/mL,1.25,23.46,13719.837682742722
1.25 ug/mL,1.25,23.49,13719.837682742722
1.25 ug/mL,1.25,23.52,13719.837682742722
1.25 ug/mL,1.25,23.55,13719.837682742722
1.25 ug/mL,1.25,23.58,13719.837682742722
1.25 ug/mL,1.25,23.61,13719.837682742722
1.25 ug/mL,1.25,23.64,13719.837682742722
1.25 ug/mL,1.25,23.669999999999998,13719.837682742722
1.25 ug/mL,1.25,23.7,13719.837682742722
1.25 ug/mL,1.25,23.73,13719.837682742722
1.25 ug/mL,1.25,23.759999999999998,13719.837682742722
1.25 ug/mL,1.25,23.79,13719.837682742722
1.25 ug/mL,1.25,23.82,13719.837682742722
1.25 ug/mL,1.25,23.849999999999998,13719.837682742722
1.25 ug/mL,1.25,23.88,13719.837682742722
1.25 ug/mL,1.25,23.91,13719.837682742722
1.25 ug/mL,1.25,23.939999999999998,13719.837682742722
1.25 ug/mL,1.25,23.97,13719.837682742722
1.25 ug/mL,1.25,24.0,13719.837682742722
1.25 ug/mL,1.25,24.029999999999998,13719.837682742722
1.25 ug/mL,1.25,24.06,13719.837682742722
1.25 ug/mL,1.25,24.09,13719.837682742722
1.25 ug/mL,1.25,24.119999999999997,13719.837682742722
1.25 ug/mL,1.25,24.15,13719.837682742722
1.25 ug/mL,1.25,24.18,13719.837682742722
1.25 ug/mL,1.25,24.21,13719.837682742722
1.25 ug/mL,1.25,24.24,13719.837682742722
1.25 ug/mL,1.25,24.27,13719.837682742722
1.25 ug/mL,1.25,24.3,13719.837682742722
1.25 ug/mL,1.25,24.33,13719.837682742722
1.25 ug/mL,1.25,24.36,13719.837682742722
1.25 ug/mL,1.25,24.39,13719.837682742722
1.25 ug/mL,1.25,24.419999999999998,13719.837682742722
1.25 ug/mL,1.25,24.45,13719.837682742722
1.25 ug/mL,1.25,24.48,13719.837682742722
1.25 ug/mL,1.25,24.509999999999998,13719.837682742722
1.25 ug/mL,1.25,24.54,13719.837682742722
1.25 ug/mL,1.25,24.57,13719.837682742722
1.25 ug/mL,1.25,24.599999999999998,13719.837682742722
1.25 ug/mL,1.25,24.63,13719.837682742722
1.25 ug/mL,1.25,24.66,13719.837682742722
1.25 ug/mL,1.25,24.689999999999998,13719.837682742722
1.25 ug/mL,1.25,24.72,13719.837682742722
1.25 ug/mL,1.25,24.75,13719.837682742722
1.25 ug/mL,1.25,24.779999999999998,13719.837682742722
1.25 ug/mL,1.25,24.81,13719.837682742722
1.25 ug/mL,1.25,24.84,13719.837682742722
1.25 ug/mL,1.25,24.869999999999997,13719.837682742722
1.25 ug/mL,1.25,24.9,13719.837682742722
1.25 ug/mL,1.25,24.93,13719.837682742722
1.25 ug/mL,1.25,24.96,13719.837682742722
1.25 ug/mL,1.25,24.99,13719.837682742722
1.25 ug/mL,1.25,25.02,13719.837682742722
1.25 ug/mL,1.25,25.05,13719.837682742722
1.25 ug/mL,1.25,25.08,13719.837682742722
1.25 ug/mL,1.25,25.11,13719.837682742722
1.25 ug/mL,1.25,25.14,13719.837682742722
1.25 ug/mL,1.25,25.169999999999998,13719.837682742722
1.25 ug/mL,1.25,25.2,13719.837682742722
1.25 ug/mL,1.25,25.23,13719.837682742722
1.25 ug/mL,1.25,25.259999999999998,13719.837682742722
1.25 ug/mL,1.25,25.29,13719.837682742722
1.25 ug/mL,1.25,25.32,13719.837682742722
1.25 ug/mL,1.25,25.349999999999998,13719.837682742722
1.25 ug/mL,1.25,25.38,13719.837682742722
1.25 ug/mL,1.25,25.41,13719.837682742722
1.25 ug/mL,1.25,25.439999999999998,13719.837682742722
1.25 ug/mL,1.25,25.47,13719.837682742722
1.25 ug/mL,1.25,25.5,13719.837682742722
1.25 ug/mL,1.25,25.529999999999998,13719.837682742722
1.25 ug/mL,1.25,25.56,13719.837682742722
1.25 ug/mL,1.25,25.59,13719.837682742722
1.25 ug/mL,1.25,25.619999999999997,13719.837682742722
1.25 ug/mL,1.25,25.65,13719.837682742722
1.25 ug/mL,1.25,25.68,13719.837682742722
1.25 ug/mL,1.25,25.709999999999997,13719.837682742722
1.25 ug/mL,1.25,25.74,13719.837682742722
1.25 ug/mL,1.25,25.77,13719.837682742722
1.25 ug/mL,1.25,25.8,13719.837682742722
1.25 ug/mL,1.25,25.83,13719.837682742722
1.25 ug/mL,1.25,25.86,13719.837682742722
1.25 ug/mL,1.25,25.89,13719.837682742722
1.25 ug/mL,1.25,25.919999999999998,13719.837682742722
1.25 ug/mL,1.25,25.95,13719.837682742722
1.25 ug/mL,1.25,25.98,13719.837682742722
1.25 ug/mL,1.25,26.009999999999998,13719.837682742722
1.25 ug/mL,1.25,26.04,13719.837682742722
1.25 ug/mL,1.25,26.07,13719.837682742722
1.25 ug/mL,1.25,26.099999999999998,13719.837682742722
1.25 ug/mL,1.25,26.13,13719.837682742722
1.25 ug/mL,1.25,26.16,13719.837682742722
1.25 ug/mL,1.25,26.189999999999998,13719.837682742722
1.25 ug/mL,1.25,26.22,13719.837682742722
1.25 ug/mL,1.25,26.25,13719.837682742722
1.25 ug/mL,1.25,26.279999999999998,13719.837682742722
1.25 ug/mL,1.25,26.31,13719.837682742722
1.25 ug/mL,1.25,26.34,13719.837682742722
1.25 ug/mL,1.25,26.369999999999997,13719.837682742722
1.25 ug/mL,1.25,26.4,13719.837682742722
1.25 ug/mL,1.25,26.43,13719.837682742722
1.25 ug/mL,1.25,26.459999999999997,13719.837682742722
1.25 ug/mL,1.25,26.49,13719.837682742722
1.25 ug/mL,1.25,26.52,13719.837682742722
1.25 ug/mL,1.25,26.55,13719.837682742722
1.25 ug/mL,1.25,26.58,13719.837682742722
1.25 ug/mL,1.25,26.61,13719.837682742722
1.25 ug/mL,1.25,26.64,13719.837682742722
1.25 ug/mL,1.25,26.669999999999998,13719.837682742722
1.25 ug/mL,1.25,26.7,13719.837682742722
1.25 ug/mL,1.25,26.73,13719.837682742722
1.25 ug/mL,1.25,26.759999999999998,13719.837682742722
1.25 ug/mL,1.25,26.79,13719.837682742722
1.25 ug/mL,1.25,26.82,13719.837682742722
1.25 ug/mL,1.25,26.849999999999998,13719.837682742722
1.25 ug/mL,1.25,26.88,13719.837682742722
1.25 ug/mL,1.25,26.91,13719.837682742722
1.25 ug/mL,1.25,26.939999999999998,13719.837682742722
1.25 ug/mL,1.25,26.97,13719.837682742722
1.25 ug/mL,1.25,27.0,13719.837682742722
1.25 ug/mL,1.25,27.029999999999998,13719.837682742722
1.25 ug/mL,1.25,27.06,13719.837682742722
1.25 ug/mL,1.25,27.09,13719.837682742722
1.25 ug/mL,1.25,27.119999999999997,13719.837682742722
1.25 ug/mL,1.25,27.15,13719.837682742722
1.25 ug/mL,1.25,27.18,13719.837682742722
1.25 ug/mL,1.25,27.209999999999997,13719.837682742722
1.25 ug/mL,1.25,27.24,13719.837682742722
1.25 ug/mL,1.25,27.27,13719.837682742722
1.25 ug/mL,1.25,27.3,13719.837682742722
1.25 ug/mL,1.25,27.33,13719.837682742722
1.25 ug/mL,1.25,27.36,13719.837682742722
1.25 ug/mL,1.25,27.39,13719.837682742722
1.25 ug/mL,1.25,27.419999999999998,13719.837682742722
1.25 ug/mL,1.25,27.45,13719.837682742722
1.25 ug/mL,1.25,27.48,13719.837682742722
1.25 ug/mL,1.25,27.509999999999998,13719.837682742722
1.25 ug/mL,1.25,27.54,13719.837682742722
1.25 ug/mL,1.25,27.57,13719.837682742722
1.25 ug/mL,1.25,27.599999999999998,13719.837682742722
1.25 ug/mL,1.25,27.63,13719.837682742722
1.25 ug/mL,1.25,27.66,13719.837682742722
1.25 ug/mL,1.25,27.689999999999998,13719.837682742722
1.25 ug/mL,1.25,27.72,13719.837682742722
1.25 ug/mL,1.25,27.75,13719.837682742722
1.25 ug/mL,1.25,27.779999999999998,13719.837682742722
1.25 ug/mL,1.25,27.81,13719.837682742722
1.25 ug/mL,1.25,27.84,13719.837682742722
1.25 ug/mL,1.25,27.869999999999997,13719.837682742722
1.25 ug/mL,1.25,27.9,13719.837682742722
1.25 ug/mL,1.25,27.93,13719.837682742722
1.25 ug/mL,1.25,27.959999999999997,13719.837682742722
1.25 ug/mL,1.25,27.99,13719.837682742722
1.25 ug/mL,1.25,28.02,13719.837682742722
1.25 ug/mL,1.25,28.05,13719.837682742722
1.25 ug/mL,1.25,28.08,13719.837682742722
1.25 ug/mL,1.25,28.11,13719.837682742722
1.25 ug/mL,1.25,28.14,13719.837682742722
1.25 ug/mL,1.25,28.169999999999998,13719.837682742722
1.25 ug/mL,1.25,28.2,13719.837682742722
1.25 ug/mL,1.25,28.23,13719.837682742722
1.25 ug/mL,1.25,28.259999999999998,13719.837682742722
1.25 ug/mL,1.25,28.29,13719.837682742722
1.25 ug/mL,1.25,28.32,13719.837682742722
1.25 ug/mL,1.25,28.349999999999998,13719.837682742722
1.25 ug/mL,1.25,28.38,13719.837682742722
1.25 ug/mL,1.25,28.41,13719.837682742722
1.25 ug/mL,1.25,28.439999999999998,13719.837682742722
1.25 ug/mL,1.25,28.47,13719.837682742722
1.25 ug/mL,1.25,28.5,13719.837682742722
1.25 ug/mL,1.25,28.529999999999998,13719.837682742722
1.25 ug/mL,1.25,28.56,13719.837682742722
1.25 ug/mL,1.25,28.59,13719.837682742722
1.25 ug/mL,1.25,28.619999999999997,13719.837682742722
1.25 ug/mL,1.25,28.65,13719.837682742722
1.25 ug/mL,1.25,28.68,13719.837682742722
1.25 ug/mL,1.25,28.709999999999997,13719.837682742722
1.25 ug/mL,1.25,28.74,13719.837682742722
1.25 ug/mL,1.25,28.77,13719.837682742722
1.25 ug/mL,1.25,28.799999999999997,13719.837682742722
1.25 ug/mL,1.25,28.83,13719.837682742722
1.25 ug/mL,1.25,28.86,13719.837682742722
1.25 ug/mL,1.25,28.89,13719.837682742722
1.25 ug/mL,1.25,28.919999999999998,13719.837682742722
1.25 ug/mL,1.25,28.95,13719.837682742722
1.25 ug/mL,1.25,28.98,13719.837682742722
1.25 ug/mL,1.25,29.009999999999998,13719.837682742722
1.25 ug/mL,1.25,29.04,13719.837682742722
1.25 ug/mL,1.25,29.07,13719.837682742722
1.25 ug/mL,1.25,29.099999999999998,13719.837682742722
1.25 ug/mL,1.25,29.13,13719.837682742722
1.25 ug/mL,1.25,29.16,13719.837682742722
1.25 ug/mL,1.25,29.189999999999998,13719.837682742722
1.25 ug/mL,1.25,29.22,13719.837682742722
1.25 ug/mL,1.25,29.25,13719.837682742722
1.25 ug/mL,1.25,29.279999999999998,13719.837682742722
1.25 ug/mL,1.25,29.31,13719.837682742722
1.25 ug/mL,1.25,29.34,13719.837682742722
1.25 ug/mL,1.25,29.369999999999997,13719.837682742722
1.25 ug/mL,1.25,29.4,13719.837682742722
1.25 ug/mL,1.25,29.43,13719.837682742722
1.25 ug/mL,1.25,29.459999999999997,13719.837682742722
1.25 ug/mL,1.25,29.49,13719.837682742722
1.25 ug/mL,1.25,29.52,13719.837682742722
1.25 ug/mL,1.25,29.549999999999997,13719.837682742722
1.25 ug/mL,1.25,29.58,13719.837682742722
1.25 ug/mL,1.25,29.61,13719.837682742722
1.25 ug/mL,1.25,29.64,13719.837682742722
1.25 ug/mL,1.25,29.669999999999998,13719.837682742722
1.25 ug/mL,1.25,29.7,13719.837682742722
1.25 ug/mL,1.25,29.73,13719.837682742722
1.25 ug/mL,1.25,29.759999999999998,13719.837682742722
1.25 ug/mL,1.25,29.79,13719.837682742722
1.25 ug/mL,1.25,29.82,13719.837682742722
1.25 ug/mL,1.25,29.849999999999998,13719.837682742722
1.25 ug/mL,1.25,29.88,13719.837682742722
1.25 ug/mL,1.25,29.91,13719.837682742722
1.25 ug/mL,1.25,29.939999999999998,13719.837682742722
1.25 ug/mL,1.25,29.97,13719.837682742722
1.25 ug/mL,1.25,30.0,13719.837682742722
2.5 ug/mL,2.5,0.0,-0.6405682732672575
2.5 ug/mL,2.5,0.03,2580.5270574642827
2.5 ug/mL,2.5,0.06,4712.169665570487
2.5 ug/mL,2.5,0.09,6472.574593706618
2.5 ug/mL,2.5,0.12,7926.394994566038
2.5 ug/mL,2.5,0.15,9127.024306705522
2.5 ug/mL,2.5,0.18,10118.557197780918
2.5 ug/mL,2.5,0.21,10937.408998369072
2.5 ug/mL,2.5,0.24,11613.65310218214
2.5 ug/mL,2.5,0.27,12172.125450430593
2.5 ug/mL,2.5,0.3,12633.336663954688
2.5 ug/mL,2.5,0.32999999999999996,13014.2253223592
2.5 ug/mL,2.5,0.36,13328.78005530393
2.5 ug/mL,2.5,0.39,13588.553293059023
2.5 ug/mL,2.5,0.42,13803.085544480015
2.5 ug/mL,2.5,0.44999999999999996,13980.25578456129
2.5 ug/mL,2.5,0.48,14126.570820004887
2.5 ug/mL,2.5,0.51,14247.404260130272
2.5 ug/mL,2.5,0.54,14347.19386964148
2.5 ug/mL,2.5,0.57,14429.60455128777
2.5 ug/mL,2.5,0.6,14497.662944167276
2.5 ug/mL,2.5,0.63,14553.86858097079
2.5 ug/mL,2.5,0.6599999999999999,14600.285686559533
2.5 ug/mL,2.5,0.69,14638.618989298699
2.5 ug/mL,2.5,0.72,14670.276329416194
2.5 ug/mL,2.5,0.75,14696.420363759753
2.5 ug/mL,2.5,0.78,14718.011265876617
2.5 ug/mL,2.5,0.8099999999999999,14735.841989631572
2.5 ug/mL,2.5,0.84,14750.567391465393
2.5 ug/mL,2.5,0.87,14762.728280846412
2.5 ug/mL,2.5,0.8999999999999999,14772.771282199194
2.5 ug/mL,2.5,0.9299999999999999,14781.065237765424
2.5 ug/mL,2.5,0.96,14787.91475381329
2.5 ug/mL,2.5,0.99,14793.571387697484
2.5 ug/mL,2.5,1.02,14798.242886629121
2.5 ug/mL,2.5,1.05,14802.100817461316
2.5 ug/mL,2.5,1.08,14805.286867704252
2.5 ug/mL,2.5,1.1099999999999999,14807.91804918262
2.5 ug/mL,2.5,1.14,14810.09099544656
2.5 ug/mL,2.5,1.17,14811.88551076403
2.5 ug/mL,2.5,1.2,14813.36750103598
2.5 ug/mL,2.5,1.23,14814.591394275998
2.5 ug/mL,2.5,1.26,14815.602139549637
2.5 ug/mL,2.5,1.29,14816.436857787134
2.5 ug/mL,2.5,1.3199999999999998,14817.126205097657
2.5 ug/mL,2.5,1.3499999999999999,14817.695498654666
2.5 ug/mL,2.5,1.38,14818.165646501919
2.5 ug/mL,2.5,1.41,14818.553915428478
2.5 ug/mL,2.5,1.44,14818.874565113916
2.5 ug/mL,2.5,1.47,14819.139371833535
2.5 ug/mL,2.5,1.5,14819.358060957335
2.5 ug/mL,2.5,1.53,14819.538664126836
2.5 ug/mL,2.5,1.56,14819.68781422752
2.5 ug/mL,2.5,1.5899999999999999,14819.810988990157
2.5 ug/mL,2.5,1.6199999999999999,14819.912712167552
2.5 ug/mL,2.5,1.65,14819.996719675242
2.5 ug/mL,2.5,1.68,14820.066096797831
2.5 ug/mL,2.5,1.71,14820.123391500067
2.5 ug/mL,2.5,1.74,14820.17070800415
2.5 ug/mL,2.5,1.77,14820.209784070024
2.5 ug/mL,2.5,1.7999999999999998,14820.242054816852
2.5 ug/mL,2.5,1.8299999999999998,14820.26870542964
2.5 ug/mL,2.5,1.8599999999999999,14820.290714686686
2.5 ug/mL,2.5,1.89,14820.308890906479
2.5 ug/mL,2.5,1.92,14820.32390163425
2.5 ug/mL,2.5,1.95,14820.336298158438
2.5 ug/mL,2.5,1.98,14820.346535757453
2.5 ug/mL,2.5,2.01,14820.354990420394
2.5 ug/mL,2.5,2.04,14820.361972655714
2.5 ug/mL,2.5,2.07,14820.367738895053
2.5 ug/mL,2.5,2.1,14820.372500911026
2.5 ug/mL,2.5,2.13,14820.376433594844
2.5 ug/mL,2.5,2.16,14820.379681379414
2.5 ug/mL,2.5,2.19,14820.382363543837
2.5 ug/mL,2.5,2.2199999999999998,14820.384578594074
2.5 ug/mL,2.5,2.25,14820.38640788072
2.5 ug/mL,2.5,2.28,14820.387918586694
2.5 ug/mL,2.5,2.31,14820.389166194635
2.5 ug/mL,2.5,2.34,14820.390196524559
2.5 ug/mL,2.5,2.37,14820.391047416668
2.5 ug/mL,2.5,2.4,14820.391750121078
2.5 ug/mL,2.5,2.4299999999999997,14820.39233044552
2.5 ug/mL,2.5,2.46,14820.392809703162
2.5 ug/mL,2.5,2.4899999999999998,14820.39320549536
2.5 ug/mL,2.5,2.52,14820.393532358095
2.5 ug/mL,2.5,2.55,14820.393802295828
2.5 ug/mL,2.5,2.58,14820.394025222371
2.5 ug/mL,2.5,2.61,14820.394209324986
2.5 ug/mL,2.5,2.6399999999999997,14820.394361365086
2.5 ug/mL,2.5,2.67,14820.394486926538
2.5 ug/mL,2.5,2.6999999999999997,14820.394590620748
2.5 ug/mL,2.5,2.73,14820.394676256024
2.5 ug/mL,2.5,2.76,14820.394746977428
2.5 ug/mL,2.5,2.79,14820.394805382299
2.5 ug/mL,2.5,2.82,14820.394853615628
2.5 ug/mL,2.5,2.85,14820.394893448849
2.5 ug/mL,2.5,2.88,14820.394926344887
2.5 ug/mL,2.5,2.9099999999999997,14820.394953511895
2.5 ug/mL,2.5,2.94,14820.394975947613
2.5 ug/mL,2.5,2.9699999999999998,14820.394994476024
2.5 ug/mL,2.5,3.0,14820.395009777605
2.5 ug/mL,2.5,3.03,14820.395022414332
2.5 ug/mL,2.5,3.06,14820.395032850298
2.5 ug/mL,2.5,3.09,14820.395041468782
2.5 ug/mL,2.5,3.12,14820.39504858631
2.5 ug/mL,2.5,3.15,14820.395054464278
2.5 ug/mL,2.5,3.1799999999999997,14820.395059318564
2.5 ug/mL,2.5,3.21,14820.395063327449
2.5 ug/mL,2.5,3.2399999999999998,14820.395066638164
2.5 ug/mL,2.5,3.27,14820.3950693723
2.5 ug/mL,2.5,3.3,14820.395071630268
2.5 ug/mL,2.5,3.33,14820.395073495001
2.5 ug/mL,2.5,3.36,14820.395075034978
2.5 ug/mL,2.5,3.3899999999999997,14820.39507630676
2.5 ug/mL,2.5,3.42,14820.395077357054
2.5 ug/mL,2.5,3.4499999999999997,14820.395078224436
2.5 ug/mL,2.5,3.48,14820.395078940755
2.5 ug/mL,2.5,3.51,14820.395079532324
2.5 ug/mL,2.5,3.54,14820.395080020868
2.5 ug/mL,2.5,3.57,14820.395080424329
2.5 ug/mL,2.5,3.5999999999999996,14820.395080757526
2.5 ug/mL,2.5,3.63,14820.395081032693
2.5 ug/mL,2.5,3.6599999999999997,14820.39508125994
2.5 ug/mL,2.5,3.69,14820.39508144761
2.5 ug/mL,2.5,3.7199999999999998,14820.395081602595
2.5 ug/mL,2.5,3.75,14820.39508173059
2.5 ug/mL,2.5,3.78,14820.395081836294
2.5 ug/mL,2.5,3.81,14820.395081923589
2.5 ug/mL,2.5,3.84,14820.395081995679
2.5 ug/mL,2.5,3.8699999999999997,14820.395082055216
2.5 ug/mL,2.5,3.9,14820.395082104384
2.5 ug/mL,2.5,3.9299999999999997,14820.395082144989
2.5 ug/mL,2.5,3.96,14820.395082178524
2.5 ug/mL,2.5,3.9899999999999998,14820.395082206216
2.5 ug/mL,2.5,4.02,14820.395082229086
2.5 ug/mL,2.5,4.05,14820.395082247973
2.5 ug/mL,2.5,4.08,14820.395082263572
2.5 ug/mL,2.5,4.109999999999999,14820.395082276453
2.5 ug/mL,2.5,4.14,14820.395082287092
2.5 ug/mL,2.5,4.17,14820.395082295878
2.5 ug/mL,2.5,4.2,14820.395082303134
2.5 ug/mL,2.5,4.2299999999999995,14820.395082309124
2.5 ug/mL,2.5,4.26,14820.395082314073
2.5 ug/mL,2.5,4.29,14820.395082318159
2.5 ug/mL,2.5,4.32,14820.395082321535
2.5 ug/mL,2.5,4.35,14820.395082324321
2.5 ug/mL,2.5,4.38,14820.395082326624
2.5 ug/mL,2.5,4.41,14820.395082328525
2.5 ug/mL,2.5,4.4399999999999995,14820.395082330095
2.5 ug/mL,2.5,4.47,14820.39508233139
2.5 ug/mL,2.5,4.5,14820.395082332461
2.5 ug/mL,2.5,4.53,14820.395082333345
2.5 ug/mL,2.5,4.56,14820.395082334077
2.5 ug/mL,2.5,4.59,14820.395082334679
2.5 ug/mL,2.5,4.62,14820.395082335177
2.5 ug/mL,2.5,4.6499999999999995,14820.395082335588
2.5 ug/mL,2.5,4.68,14820.395082335926
2.5 ug/mL,2.5,4.71,14820.395082336208
2.5 ug/mL,2.5,4.74,14820.39508233644
2.5 ug/mL,2.5,4.77,14820.395082336632
2.5 ug/mL,2.5,4.8,14820.395082336789
2.5 ug/mL,2.5,4.83,14820.39508233692
2.5 ug/mL,2.5,4.859999999999999,14820.395082337027
2.5 ug/mL,2.5,4.89,14820.395082337116
2.5 ug/mL,2.5,4.92,14820.395082337189
2.5 ug/mL,2.5,4.95,14820.39508233725
2.5 ug/mL,2.5,4.9799999999999995,14820.395082337302
2.5 ug/mL,2.5,5.01,14820.395082337342
2.5 ug/mL,2.5,5.04,14820.395082337374
2.5 ug/mL,2.5,5.069999999999999,14820.395082337405
2.5 ug/mL,2.5,5.1,14820.395082337427
2.5 ug/mL,2.5,5.13,14820.395082337447
2.5 ug/mL,2.5,5.16,14820.395082337462
2.5 ug/mL,2.5,5.1899999999999995,14820.395082337476
2.5 ug/mL,2.5,5.22,14820.395082337487
2.5 ug/mL,2.5,5.25,14820.395082337494
2.5 ug/mL,2.5,5.279999999999999,14820.395082337503
2.5 ug/mL,2.5,5.31,14820.395082337509
2.5 ug/mL,2.5,5.34,14820.395082337513
2.5 ug/mL,2.5,5.37,14820.395082337518
2.5 ug/mL,2.5,5.3999999999999995,14820.395082337522
2.5 ug/mL,2.5,5.43,14820.395082337525
2.5 ug/mL,2.5,5.46,14820.395082337527
2.5 ug/mL,2.5,5.49,14820.395082337529
2.5 ug/mL,2.5,5.52,14820.395082337529
2.5 ug/mL,2.5,5.55,14820.39508233753
2.5 ug/mL,2.5,5.58,14820.395082337533
2.5 ug/mL,2.5,5.609999999999999,14820.395082337533
2.5 ug/mL,2.5,5.64,14820.395082337534
2.5 ug/mL,2.5,5.67,14820.395082337534
2.5 ug/mL,2.5,5.7,14820.395082337536
2.5 ug/mL,2.5,5.7299999999999995,14820.395082337536
2.5 ug/mL,2.5,5.76,14820.395082337536
2.5 ug/mL,2.5,5.79,14820.395082337536
2.5 ug/mL,2.5,5.819999999999999,14820.395082337536
2.5 ug/mL,2.5,5.85,14820.395082337536
2.5 ug/mL,2.5,5.88,14820.395082337538
2.5 ug/mL,2.5,5.91,14820.395082337538
2.5 ug/mL,2.5,5.9399999999999995,14820.395082337538
2.5 ug/mL,2.5,5.97,14820.395082337538
2.5 ug/mL,2.5,6.0,14820.395082337538
2.5 ug/mL,2.5,6.029999999999999,14820.395082337538
2.5 ug/mL,2.5,6.06,14820.395082337538
2.5 ug/mL,2.5,6.09,14820.395082337538
2.5 ug/mL,2.5,6.12,14820.395082337538
2.5 ug/mL,2.5,6.1499999999999995,14820.395082337538
2.5 ug/mL,2.5,6.18,14820.395082337538
2.5 ug/mL,2.5,6.21,14820.395082337538
2.5 ug/mL,2.5,6.24,14820.395082337538
2.5 ug/mL,2.5,6.27,14820.395082337538
2.5 ug/mL,2.5,6.3,14820.395082337538
2.5 ug/mL,2.5,6.33,14820.395082337538
2.5 ug/mL,2.5,6.359999999999999,14820.395082337538
2.5 ug/mL,2.5,6.39,14820.395082337538
2.5 ug/mL,2.5,6.42,14820.395082337538
2.5 ug/mL,2.5,6.45,14820.395082337538
2.5 ug/mL,2.5,6.4799999999999995,14820.395082337538
2.5 ug/mL,2.5,6.51,14820.395082337538
2.5 ug/mL,2.5,6.54,14820.395082337538
2.5 ug/mL,2.5,6.569999999999999,14820.395082337538
2.5 ug/mL,2.5,6.6,14820.395082337538
2.5 ug/mL,2.5,6.63,14820.395082337538
2.5 ug/mL,2.5,6.66,14820.395082337538
2.5 ug/mL,2.5,6.6899999999999995,14820.395082337538
2.5 ug/mL,2.5,6.72,14820.395082337538
2.5 ug/mL,2.5,6.75,14820.395082337538
2.5 ug/mL,2.5,6.779999999999999,14820.395082337538
2.5 ug/mL,2.5,6.81,14820.395082337538
2.5 ug/mL,2.5,6.84,14820.395082337538
2.5 ug/mL,2.5,6.87,14820.395082337538
2.5 ug/mL,2.5,6.8999999999999995,14820.395082337538
2.5 ug/mL,2.5,6.93,14820.395082337538
2.5 ug/mL,2.5,6.96,14820.395082337538
2.5 ug/mL,2.5,6.989999999999999,14820.395082337538
2.5 ug/mL,2.5,7.02,14820.395082337538
2.5 ug/mL,2.5,7.05,14820.395082337538
2.5 ug/mL,2.5,7.08,14820.395082337538
2.5 ug/mL,2.5,7.109999999999999,14820.395082337538
2.5 ug/mL,2.5,7.14,14820.395082337538
2.5 ug/mL,2.5,7.17,14820.395082337538
2.5 ug/mL,2.5,7.199999999999999,14820.395082337538
2.5 ug/mL,2.5,7.2299999999999995,14820.395082337538
2.5 ug/mL,2.5,7.26,14820.395082337538
2.5 ug/mL,2.5,7.29,14820.395082337538
2.5 ug/mL,2.5,7.319999999999999,14820.395082337538
2.5 ug/mL,2.5,7.35,14820.395082337538
2.5 ug/mL,2.5,7.38,14820.395082337538
2.5 ug/mL,2.5,7.41,14820.395082337538
2.5 ug/mL,2.5,7.4399999999999995,14820.395082337538
2.5 ug/mL,2.5,7.47,14820.395082337538
2.5 ug/mL,2.5,7.5,14820.395082337538
2.5 ug/mL,2.5,7.529999999999999,14820.395082337538
2.5 ug/mL,2.5,7.56,14820.395082337538
2.5 ug/mL,2.5,7.59,14820.395082337538
2.5 ug/mL,2.5,7.62,14820.395082337538
2.5 ug/mL,2.5,7.6499999999999995,14820.395082337538
2.5 ug/mL,2.5,7.68,14820.395082337538
2.5 ug/mL,2.5,7.71,14820.395082337538
2.5 ug/mL,2.5,7.739999999999999,14820.395082337538
2.5 ug/mL,2.5,7.77,14820.395082337538
2.5 ug/mL,2.5,7.8,14820.395082337538
2.5 ug/mL,2.5,7.83,14820.395082337538
2.5 ug/mL,2.5,7.859999999999999,14820.395082337538
2.5 ug/mL,2.5,7.89,14820.395082337538
2.5 ug/mL,2.5,7.92,14820.395082337538
2.5 ug/mL,2.5,7.949999999999999,14820.395082337538
2.5 ug/mL,2.5,7.9799999999999995,14820.395082337538
2.5 ug/mL,2.5,8.01,14820.395082337538
2.5 ug/mL,2.5,8.04,14820.395082337538
2.5 ug/mL,2.5,8.07,14820.395082337538
2.5 ug/mL,2.5,8.1,14820.395082337538
2.5 ug/mL,2.5,8.129999999999999,14820.395082337538
2.5 ug/mL,2.5,8.16,14820.395082337538
2.5 ug/mL,2.5,8.19,14820.395082337538
2.5 ug/mL,2.5,8.219999999999999,14820.395082337538
2.5 ug/mL,2.5,8.25,14820.395082337538
2.5 ug/mL,2.5,8.28,14820.395082337538
2.5 ug/mL,2.5,8.31,14820.395082337538
2.5 ug/mL,2.5,8.34,14820.395082337538
2.5 ug/mL,2.5,8.37,14820.395082337538
2.5 ug/mL,2.5,8.4,14820.395082337538
2.5 ug/mL,2.5,8.43,14820.395082337538
2.5 ug/mL,2.5,8.459999999999999,14820.395082337538
2.5 ug/mL,2.5,8.49,14820.395082337538
2.5 ug/mL,2.5,8.52,14820.395082337538
2.5 ug/mL,2.5,8.549999999999999,14820.395082337538
2.5 ug/mL,2.5,8.58,14820.395082337538
